Source,Destination,Flight Name,type,Status,Time,Actual_Time,Delay 
Mumbai,Raipur (RPR),IndiGo,D,1,2020-02-04 09:25:00,2020-02-04 09:58:00,33.0
Bhopal (BHO),Mumbai,Air India,A,0,2020-02-04 09:30:00,2020-02-04 09:19:00,11.0
Mumbai,Dubai (DXB),SpiceJet,D,1,2020-02-04 09:30:00,2020-02-04 09:42:00,12.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-04 09:30:00,2020-02-04 09:34:00,4.0
Bengaluru (BLR),Mumbai,SpiceJet,A,0,2020-02-04 09:35:00,2020-02-04 09:23:00,12.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-04 09:35:00,2020-02-04 09:45:00,10.0
Hyderabad (HYD),Mumbai,Air India,A,0,2020-02-04 09:40:00,2020-02-04 09:38:00,2.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-04 09:40:00,2020-02-04 09:27:00,13.0
Mumbai,Chennai (MAA),IndiGo,D,1,2020-02-04 09:40:00,2020-02-04 09:54:00,14.0
Cochin (COK),Mumbai,GoAir,A,0,2020-02-04 09:45:00,2020-02-04 09:27:00,18.0
Jaipur (JAI),Mumbai,SpiceJet,A,0,2020-02-04 09:45:00,2020-02-04 09:30:00,15.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-04 09:45:00,2020-02-04 10:07:00,22.0
Mumbai,Chennai (MAA),Vistara,D,1,2020-02-04 09:45:00,2020-02-04 10:20:00,35.0
Mumbai,Kozhikode (CCJ),Air India,D,1,2020-02-04 09:46:00,2020-02-04 10:03:00,17.0
Mumbai,Patna (PAT),Air India,D,1,2020-02-04 09:46:00,2020-02-04 10:35:00,49.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-04 09:50:00,2020-02-04 09:49:00,1.0
Coimbatore (CJB),Mumbai,IndiGo,A,0,2020-02-04 09:50:00,2020-02-04 09:19:00,31.0
Mumbai,Delhi (DEL),GoAir,D,1,2020-02-04 09:50:00,2020-02-04 10:01:00,11.0
Bengaluru (BLR),Mumbai,GoAir,A,0,2020-02-04 09:55:00,2020-02-04 09:52:00,3.0
Bengaluru (BLR),Mumbai,Vistara,A,0,2020-02-04 09:55:00,2020-02-04 10:10:00,15.0
Hyderabad (HYD),Mumbai,Vistara,A,0,2020-02-04 09:55:00,2020-02-04 09:52:00,3.0
Mumbai,Jodhpur (JDH),Air India,D,1,2020-02-04 09:55:00,2020-02-04 10:43:00,48.0
Mumbai,Raipur (RPR),Air India,D,1,2020-02-04 09:55:00,2020-02-04 10:55:00,60.0
Mumbai,Riyadh (RUH),Saudia,D,1,2020-02-04 09:55:00,2020-02-04 10:06:00,11.0
Mumbai,Mangalore (IXE),IndiGo,D,1,2020-02-04 09:55:00,2020-02-04 10:11:00,16.0
Mumbai,Delhi (DEL),Air India,D,1,2020-02-04 10:00:00,2020-02-04 12:01:00,121.0
Cochin (COK),Mumbai,IndiGo,A,0,2020-02-04 10:05:00,2020-02-04 10:00:00,5.0
Lucknow (LKO),Mumbai,IndiGo,A,0,2020-02-04 10:05:00,2020-02-04 09:42:00,23.0
Delhi (DEL),Mumbai,GoAir,A,0,2020-02-04 10:10:00,2020-02-04 10:29:00,19.0
Lucknow (LKO),Mumbai,GoAir,A,0,2020-02-04 10:10:00,2020-02-04 10:05:00,5.0
Mumbai,Delhi (DEL),SpiceJet,D,1,2020-02-04 10:10:00,2020-02-04 11:05:00,55.0
Delhi (DEL),Mumbai,Air India,A,4,2020-02-04 10:15:00,,
Doha (DOH),Mumbai,IndiGo,A,0,2020-02-04 10:15:00,2020-02-04 10:02:00,13.0
Indore (IDR),Mumbai,IndiGo,A,0,2020-02-04 10:20:00,2020-02-04 09:57:00,23.0
Mumbai,Bhubaneswar (BBI),IndiGo,D,1,2020-02-04 10:20:00,2020-02-04 10:22:00,2.0
Mumbai,Mangalore (IXE),Air India,D,1,2020-02-04 10:25:00,2020-02-04 11:12:00,47.0
Mumbai,Varanasi (VNS),Air India,D,1,2020-02-04 10:25:00,2020-02-04 11:34:00,69.0
Mumbai,Dubai (DXB),Emirates (Expo 2020 - Sustainability Livery),D,1,2020-02-04 10:25:00,2020-02-04 10:39:00,14.0
Mumbai,Patna (PAT),SpiceJet,D,1,2020-02-04 10:25:00,2020-02-04 11:01:00,36.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-04 10:25:00,2020-02-04 11:40:00,75.0
Ahmedabad (AMD),Mumbai,IndiGo,A,0,2020-02-04 10:30:00,2020-02-04 10:16:00,14.0
Mumbai,Jammu (IXJ),GoAir,D,1,2020-02-04 10:30:00,2020-02-04 10:49:00,19.0
Mumbai,Kanpur (KNU),SpiceJet,D,1,2020-02-04 10:30:00,2020-02-04 11:07:00,37.0
Mumbai,Muscat (MCT),Oman Air,D,1,2020-02-04 10:30:00,2020-02-04 10:30:00,0.0
Mumbai,Indore (IDR),IndiGo,D,1,2020-02-04 10:30:00,2020-02-04 11:10:00,40.0
Mumbai,Amritsar (ATQ),IndiGo,D,1,2020-02-04 10:30:00,2020-02-04 10:52:00,22.0
Delhi (DEL),Mumbai,SpiceJet,A,0,2020-02-04 10:35:00,2020-02-04 10:56:00,21.0
Singapore (SIN),Mumbai,Singapore Airlines,A,0,2020-02-04 10:35:00,2020-02-04 10:26:00,9.0
Jaipur (JAI),Mumbai,GoAir,A,0,2020-02-04 10:40:00,2020-02-04 10:18:00,22.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-04 10:40:00,2020-02-04 10:31:00,9.0
Mumbai,Male (MLE),IndiGo,D,1,2020-02-04 10:40:00,2020-02-04 11:15:00,35.0
Ahmedabad (AMD),Mumbai,GoAir,A,0,2020-02-04 10:45:00,2020-02-04 10:46:00,1.0
Hyderabad (HYD),Mumbai,SpiceJet,A,0,2020-02-04 10:45:00,2020-02-04 10:13:00,32.0
Mumbai,Jammu (IXJ),IndiGo,D,1,2020-02-04 10:45:00,2020-02-04 11:32:00,47.0
Bengaluru (BLR),Mumbai,Air India,A,0,2020-02-04 10:50:00,2020-02-04 10:36:00,14.0
Nagpur (NAG),Mumbai,GoAir,A,0,2020-02-04 10:50:00,2020-02-04 10:50:00,0.0
Kolkata (CCU),Mumbai,SpiceJet,A,0,2020-02-04 10:50:00,2020-02-04 10:39:00,11.0
Mumbai,Ranchi (IXR),GoAir,D,1,2020-02-04 10:50:00,2020-02-04 11:20:00,30.0
Mumbai,Varanasi (VNS),Vistara,D,1,2020-02-04 10:50:00,2020-02-04 11:18:00,28.0
Mumbai,Lucknow (LKO),GoAir,D,1,2020-02-04 10:55:00,2020-02-04 11:43:00,48.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-04 11:00:00,2020-02-04 10:41:00,19.0
Bhopal (BHO),Mumbai,IndiGo,A,0,2020-02-04 11:00:00,2020-02-04 10:35:00,25.0
Mumbai,Jamnagar (JGA),Air India,D,1,2020-02-04 11:00:00,2020-02-04 12:06:00,66.0
Mumbai,Colombo (CMB),Vistara,D,1,2020-02-04 11:00:00,2020-02-04 11:26:00,26.0
Mumbai,Jodhpur (JDH),IndiGo,D,1,2020-02-04 11:00:00,2020-02-04 11:23:00,23.0
Ranchi (IXR),Mumbai,IndiGo,A,0,2020-02-04 11:05:00,2020-02-04 10:57:00,8.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-04 11:05:00,2020-02-04 11:29:00,24.0
Delhi (DEL),Mumbai,Air India,A,0,2020-02-04 11:10:00,2020-02-04 11:30:00,20.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-04 11:10:00,2020-02-04 11:09:00,1.0
Mumbai,Jaipur (JAI),Air India,D,1,2020-02-04 11:10:00,2020-02-04 11:47:00,37.0
Mumbai,Allahabad (IXD),IndiGo,D,1,2020-02-04 11:10:00,2020-02-04 11:37:00,27.0
London (LHR),Mumbai,British Airways,A,0,2020-02-04 11:15:00,2020-02-04 10:59:00,16.0
Bhubaneswar (BBI),Mumbai,IndiGo,A,0,2020-02-04 11:15:00,2020-02-04 11:12:00,3.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-04 11:15:00,2020-02-04 11:22:00,7.0
Mumbai,Frankfurt (FRA),Air India,D,1,2020-02-04 11:15:00,2020-02-04 12:29:00,74.0
Mumbai,Doha (DOH),IndiGo,D,1,2020-02-04 11:15:00,2020-02-04 11:56:00,41.0
Bengaluru (BLR),Mumbai,Vistara,A,0,2020-02-04 11:20:00,2020-02-04 11:34:00,14.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-04 11:20:00,2020-02-04 11:14:00,6.0
Mumbai,Patna (PAT),GoAir,D,1,2020-02-04 11:20:00,2020-02-04 12:02:00,42.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-04 11:20:00,2020-02-04 11:51:00,31.0
Udaipur (UDR),Mumbai,IndiGo,A,0,2020-02-04 11:25:00,2020-02-04 11:03:00,22.0
Mumbai,Rajkot (RAJ),SpiceJet,D,1,2020-02-04 11:25:00,2020-02-04 11:59:00,34.0
Mumbai,Goa (GOI),Vistara,D,1,2020-02-04 11:25:00,2020-02-04 12:15:00,50.0
Hyderabad (HYD),Mumbai,Air India,A,0,2020-02-04 11:30:00,2020-02-04 11:40:00,10.0
Jaipur (JAI),Mumbai,IndiGo,A,0,2020-02-04 11:30:00,2020-02-04 11:16:00,14.0
Mumbai,Goa (GOI),GoAir,D,1,2020-02-04 11:30:00,2020-02-04 12:27:00,57.0
Mumbai,Goa (GOI),SpiceJet,D,1,2020-02-04 11:30:00,2020-02-04 12:00:00,30.0
Port Blair (IXZ),Mumbai,GoAir,A,0,2020-02-04 11:35:00,2020-02-04 11:06:00,29.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-04 11:35:00,2020-02-04 11:44:00,9.0
Ahmedabad (AMD),Mumbai,IndiGo,A,0,2020-02-04 11:35:00,2020-02-04 11:19:00,16.0
Mumbai,Nagpur (NAG),IndiGo,D,1,2020-02-04 11:35:00,2020-02-04 12:12:00,37.0
Phuket (HKT),Mumbai,GoAir,A,0,2020-02-04 11:40:00,2020-02-04 11:31:00,9.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-04 11:40:00,2020-02-04 12:04:00,24.0
Mumbai,Addis Ababa (ADD),Ethiopian Airlines,D,1,2020-02-04 11:40:00,2020-02-04 12:09:00,29.0
Mumbai,Kolkata (CCU),IndiGo,D,1,2020-02-04 11:40:00,2020-02-04 12:03:00,23.0
Dehradun (DED),Mumbai,SpiceJet,A,2,2020-02-04 11:45:00,,
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-04 11:45:00,2020-02-04 11:39:00,6.0
Mumbai,Singapore (SIN),Singapore Airlines,D,1,2020-02-04 11:50:00,2020-02-04 12:24:00,34.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-04 11:55:00,2020-02-04 12:38:00,43.0
Mumbai,Chandigarh (IXC),IndiGo,D,1,2020-02-04 11:55:00,2020-02-04 12:37:00,42.0
Kigali (KGL),Mumbai,RwandAir,A,2,2020-02-04 12:00:00,,
Mumbai,Ahmedabad (AMD),GoAir,D,1,2020-02-04 12:00:00,2020-02-04 12:57:00,57.0
Mumbai,Coimbatore (CJB),IndiGo,D,1,2020-02-04 12:00:00,2020-02-04 12:34:00,34.0
Nagpur (NAG),Mumbai,IndiGo,A,0,2020-02-04 12:05:00,2020-02-04 11:58:00,7.0
Guwahati (GAU),Mumbai,IndiGo,A,0,2020-02-04 12:05:00,2020-02-04 12:58:00,53.0
Mumbai,Bhubaneswar (BBI),Air India,D,1,2020-02-04 12:05:00,2020-02-04 13:02:00,57.0
Mumbai,Gorakhpur (GOP),SpiceJet,D,1,2020-02-04 12:05:00,2020-02-04 12:32:00,27.0
London (LHR),Mumbai,British Airways,A,0,2020-02-04 12:10:00,2020-02-04 11:46:00,24.0
Kolkata (CCU),Mumbai,SpiceJet,A,0,2020-02-04 12:10:00,2020-02-04 12:24:00,14.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-04 12:10:00,2020-02-04 12:08:00,2.0
Bhuj (BHJ),Mumbai,Alliance Air,A,0,2020-02-04 12:10:00,2020-02-04 11:54:00,16.0
Mumbai,Varanasi (VNS),IndiGo,D,1,2020-02-04 12:10:00,2020-02-04 12:47:00,37.0
Delhi (DEL),Mumbai,Air india (Star Alliance Livery),A,0,2020-02-04 12:15:00,2020-02-04 12:31:00,16.0
Vijayawada (VGA),Mumbai,Air India Express (Hawa Mahal/Ujjayanta Palace),A,0,2020-02-04 12:15:00,2020-02-04 12:13:00,2.0
Mumbai,Delhi (DEL),GoAir,D,1,2020-02-04 12:15:00,2020-02-04 12:41:00,26.0
Mumbai,Udaipur (UDR),Vistara,D,1,2020-02-04 12:15:00,2020-02-04 12:49:00,34.0
Mumbai,Udaipur (UDR),IndiGo,D,1,2020-02-04 12:15:00,2020-02-04 12:44:00,29.0
Mumbai,Hyderabad (HYD),IndiGo,D,1,2020-02-04 12:15:00,2020-02-04 12:59:00,44.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-04 12:20:00,2020-02-04 12:16:00,4.0
Mumbai,Guwahati (GAU),SpiceJet,D,2,2020-02-04 12:25:00,,
Mumbai,Amritsar (ATQ),SpiceJet,D,1,2020-02-04 12:25:00,2020-02-04 12:54:00,29.0
Mumbai,Ahmedabad (AMD),IndiGo,D,1,2020-02-04 12:25:00,2020-02-04 13:05:00,40.0
Mumbai,Patna (PAT),IndiGo,D,1,2020-02-04 12:25:00,2020-02-04 13:07:00,42.0
Tehran (IKA),Mumbai,Iran Air,A,0,2020-02-04 12:30:00,2020-02-04 12:36:00,6.0
Porbandar (PBD),Mumbai,SpiceJet,A,2,2020-02-04 12:30:00,,
Varanasi (VNS),Mumbai,IndiGo,A,0,2020-02-04 12:30:00,2020-02-04 12:25:00,5.0
Mumbai,Riyadh (RUH),Air India,D,1,2020-02-04 12:30:00,2020-02-04 13:14:00,44.0
Bengaluru (BLR),Mumbai,AirAsia,A,0,2020-02-04 12:35:00,2020-02-04 12:29:00,6.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-04 12:35:00,2020-02-04 12:44:00,9.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-04 12:35:00,2020-02-04 12:19:00,16.0
Jammu (IXJ),Mumbai,SpiceJet,A,0,2020-02-04 12:40:00,2020-02-04 13:45:00,65.0
Nanded (NDC),Mumbai,Trujet,A,0,2020-02-04 12:40:00,2020-02-04 12:33:00,7.0
Mumbai,Bangkok (BKK),GoAir,D,1,2020-02-04 12:40:00,2020-02-04 13:12:00,32.0
Delhi (DEL),Mumbai,SpiceJet,A,0,2020-02-04 12:45:00,2020-02-04 12:53:00,8.0
Mumbai,Goa (GOI),Vistara,D,1,2020-02-04 12:45:00,2020-02-04 13:32:00,47.0
Mumbai,Kolhapur (KLH),Trujet,D,1,2020-02-04 12:45:00,2020-02-04 13:24:00,39.0
Mumbai,Jeddah (JED),IndiGo,D,1,2020-02-04 12:45:00,2020-02-04 13:19:00,34.0
Mumbai,Diu (DIU),Alliance Air,D,1,2020-02-04 12:45:00,2020-02-04 13:10:00,25.0
Delhi (DEL),Mumbai,GoAir,A,0,2020-02-04 12:50:00,2020-02-04 12:50:00,0.0
Mumbai,Varanasi (VNS),SpiceJet,D,1,2020-02-04 12:50:00,2020-02-04 13:22:00,32.0
Kolkata (CCU),Mumbai,Air India,A,0,2020-02-04 12:55:00,2020-02-04 13:08:00,13.0
Thiruvananthapuram (TRV),Mumbai,SpiceJet,A,0,2020-02-04 12:55:00,2020-02-04 13:15:00,20.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-04 12:55:00,2020-02-04 13:23:00,28.0
New York (EWR),Mumbai,Air India,A,0,2020-02-04 13:00:00,2020-02-04 12:11:00,49.0
Thiruvananthapuram (TRV),Mumbai,IndiGo,A,0,2020-02-04 13:00:00,2020-02-04 12:50:00,10.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-04 13:00:00,2020-02-04 14:01:00,61.0
Kolkata (CCU),Mumbai,Vistara,A,0,2020-02-04 13:05:00,2020-02-04 13:22:00,17.0
Mumbai,Delhi (DEL),Air India,D,1,2020-02-04 13:05:00,2020-02-04 13:25:00,20.0
Mumbai,Kandla (IXY),SpiceJet,D,1,2020-02-04 13:05:00,2020-02-04 13:38:00,33.0
Muscat (MCT),Mumbai,Oman Air,A,0,2020-02-04 13:10:00,2020-02-04 13:05:00,5.0
Mumbai,Dubai (DXB),Air India Express (Hawa Mahal/Ujjayanta Palace),D,1,2020-02-04 13:10:00,2020-02-04 13:44:00,34.0
Mumbai,Chennai (MAA),IndiGo,D,1,2020-02-04 13:10:00,2020-02-04 13:35:00,25.0
Mumbai,London (LHR),British Airways,D,1,2020-02-04 13:15:00,2020-02-04 13:50:00,35.0
Mumbai,Lucknow (LKO),IndiGo,D,1,2020-02-04 13:15:00,2020-02-04 15:02:00,107.0
Riyadh (RUH),Mumbai,Air India,A,0,2020-02-04 13:20:00,2020-02-04 13:52:00,32.0
Jodhpur (JDH),Mumbai,SpiceJet,A,0,2020-02-04 13:20:00,2020-02-04 13:18:00,2.0
Bengaluru (BLR),Mumbai,Vistara,A,0,2020-02-04 13:20:00,2020-02-04 13:05:00,15.0
Mumbai,Nanded (NDC),Trujet,D,1,2020-02-04 13:20:00,2020-02-04 16:54:00,214.0
Mumbai,Dehradun (DED),IndiGo,D,1,2020-02-04 13:20:00,2020-02-04 13:56:00,36.0
Lucknow (LKO),Mumbai,Air India,A,0,2020-02-04 13:25:00,2020-02-04 13:15:00,10.0
Jaisalmer (JSA),Mumbai,SpiceJet,A,0,2020-02-04 13:25:00,2020-02-04 13:11:00,14.0
Mumbai,Madurai (IXM),SpiceJet,D,1,2020-02-04 13:25:00,2020-02-04 13:53:00,28.0
Mumbai,Delhi (DEL),SpiceJet,D,1,2020-02-04 13:30:00,2020-02-04 14:10:00,40.0
Mumbai,Guangzhou (CAN),RwandAir,D,2,2020-02-04 13:30:00,,
Belgaum (IXG),Mumbai,SpiceJet,A,0,2020-02-04 13:35:00,2020-02-04 14:06:00,31.0
Mumbai,Indore (IDR),AirAsia,D,1,2020-02-04 13:35:00,2020-02-04 13:41:00,6.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-04 13:40:00,2020-02-04 14:00:00,20.0
Kozhikode (CCJ),Mumbai,IndiGo,A,0,2020-02-04 13:40:00,2020-02-04 15:34:00,114.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-04 13:40:00,2020-02-04 13:58:00,18.0
Mangalore (IXE),Mumbai,IndiGo,A,0,2020-02-04 13:45:00,2020-02-04 13:28:00,17.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-04 13:45:00,2020-02-04 13:34:00,11.0
Raipur (RPR),Mumbai,IndiGo,A,0,2020-02-04 13:45:00,2020-02-04 13:49:00,4.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-04 13:45:00,2020-02-04 14:07:00,22.0
Mumbai,Hyderabad (HYD),SpiceJet,D,1,2020-02-04 13:50:00,2020-02-04 14:50:00,60.0
Jamnagar (JGA),Mumbai,Air India,A,0,2020-02-04 13:55:00,2020-02-04 14:59:00,64.0
Jodhpur (JDH),Mumbai,Air India,A,0,2020-02-04 13:55:00,2020-02-04 14:04:00,9.0
Chandigarh (IXC),Mumbai,GoAir,A,0,2020-02-04 13:55:00,2020-02-04 14:15:00,20.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-04 13:55:00,2020-02-04 13:57:00,2.0
Dubai (DXB),Mumbai,Emirates,A,3,2020-02-04 14:00:00,,
Hong Kong (HKG),Mumbai,Ethiopian Airlines,A,2,2020-02-04 14:00:00,,
Siliguri (IXB),Mumbai,SpiceJet,A,0,2020-02-04 14:00:00,2020-02-04 14:36:00,36.0
Coimbatore (CJB),Mumbai,SpiceJet,A,0,2020-02-04 14:00:00,2020-02-04 13:40:00,20.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-04 14:00:00,2020-02-04 13:55:00,5.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-04 14:00:00,2020-02-04 13:44:00,16.0
Mumbai,Tehran (IKA),Iran Air,D,1,2020-02-04 14:00:00,2020-02-04 14:29:00,29.0
Mumbai,Kolkata (CCU),Vistara,D,1,2020-02-04 14:05:00,2020-02-04 14:21:00,16.0
Mumbai,Hyderabad (HYD),Air India,D,1,2020-02-04 14:10:00,2020-02-04 14:33:00,23.0
Mumbai,Jabalpur (JLR),SpiceJet,D,1,2020-02-04 14:10:00,2020-02-04 15:08:00,58.0
Delhi (DEL),Mumbai,AirAsia,A,0,2020-02-04 14:15:00,2020-02-04 14:30:00,15.0
Rajkot (RAJ),Mumbai,SpiceJet,A,0,2020-02-04 14:15:00,2020-02-04 14:17:00,2.0
Singapore (SIN),Mumbai,Vistara,A,0,2020-02-04 14:15:00,2020-02-04 14:09:00,6.0
Chennai (MAA),Mumbai,Vistara,A,0,2020-02-04 14:15:00,2020-02-04 14:33:00,18.0
Jabalpur (JLR),Mumbai,SpiceJet,A,0,2020-02-04 14:20:00,2020-02-04 14:37:00,17.0
Mumbai,Udaipur (UDR),Air india (Star Alliance Livery),D,1,2020-02-04 14:20:00,2020-02-04 14:41:00,21.0
Mumbai,Thiruvananthapuram (TRV),IndiGo,D,1,2020-02-04 14:20:00,2020-02-04 15:29:00,69.0
Singapore (SIN),Mumbai,IndiGo,A,0,2020-02-04 14:25:00,2020-02-04 13:39:00,46.0
Goa (GOI),Mumbai,IndiGo,A,0,2020-02-04 14:25:00,2020-02-04 14:26:00,1.0
Mumbai,Raipur (RPR),IndiGo,D,1,2020-02-04 14:25:00,2020-02-04 15:11:00,46.0
Mumbai,Lucknow (LKO),IndiGo,D,1,2020-02-04 14:25:00,2020-02-04 15:28:00,63.0
Hubli (HBX),Mumbai,Air India,A,0,2020-02-04 14:30:00,2020-02-04 14:27:00,3.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-04 14:30:00,2020-02-04 14:21:00,9.0
Kuwait City (KWI),Mumbai,IndiGo,A,0,2020-02-04 14:30:00,2020-02-04 14:14:00,16.0
Patna (PAT),Mumbai,IndiGo,A,0,2020-02-04 14:30:00,2020-02-04 15:01:00,31.0
Mumbai,Jodhpur (JDH),Vistara,D,1,2020-02-04 14:30:00,2020-02-04 14:59:00,29.0
Goa (GOI),Mumbai,GoAir,A,0,2020-02-04 14:35:00,2020-02-04 15:09:00,34.0
Mumbai,Bengaluru (BLR),GoAir,D,1,2020-02-04 14:35:00,2020-02-04 14:52:00,17.0
Goa (GOI),Mumbai,Vistara,A,0,2020-02-04 14:40:00,2020-02-04 14:59:00,19.0
Chandigarh (IXC),Mumbai,IndiGo,A,0,2020-02-04 14:40:00,2020-02-04 14:56:00,16.0
Mumbai,Abu Dhabi (AUH),GoAir,D,1,2020-02-04 14:40:00,2020-02-04 15:16:00,36.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-04 14:40:00,2020-02-04 15:18:00,38.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-04 14:40:00,2020-02-04 16:48:00,128.0
Mumbai,Andal (RDP),SpiceJet,D,1,2020-02-04 14:45:00,2020-02-04 15:13:00,28.0
Mumbai,Kolkata (CCU),SpiceJet,D,1,2020-02-04 14:45:00,2020-02-04 15:05:00,20.0
Mumbai,Chennai (MAA),IndiGo,D,1,2020-02-04 14:45:00,2020-02-04 15:33:00,48.0
Mumbai,Belgaum (IXG),SpiceJet,D,1,2020-02-04 14:50:00,2020-02-04 15:38:00,48.0
Mumbai,Dubai (DXB),IndiGo,D,1,2020-02-04 14:50:00,2020-02-04 15:27:00,37.0
Goa (GOI),Mumbai,SpiceJet,A,0,2020-02-04 14:55:00,2020-02-04 14:47:00,8.0
Kolkata (CCU),Mumbai,SpiceJet,A,0,2020-02-04 14:55:00,2020-02-04 15:11:00,16.0
Addis Ababa (ADD),Mumbai,Ethiopian Cargo,A,0,2020-02-04 15:00:00,2020-02-04 14:48:00,12.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-04 15:00:00,2020-02-04 15:05:00,5.0
Jodhpur (JDH),Mumbai,IndiGo,A,0,2020-02-04 15:00:00,2020-02-04 15:16:00,16.0
Mumbai,Hyderabad (HYD),Air India,D,1,2020-02-04 15:00:00,2020-02-04 15:24:00,24.0
Mumbai,Delhi (DEL),AirAsia,D,1,2020-02-04 15:00:00,2020-02-04 15:52:00,52.0
Abu Dhabi (AUH),Mumbai,Etihad,A,0,2020-02-04 15:05:00,2020-02-04 14:25:00,40.0
Siliguri (IXB),Mumbai,IndiGo,A,0,2020-02-04 15:05:00,2020-02-04 15:20:00,15.0
Mumbai,Hubli (HBX),Air India,D,1,2020-02-04 15:05:00,2020-02-04 15:44:00,39.0
Ahmedabad (AMD),Mumbai,GoAir,A,0,2020-02-04 15:10:00,2020-02-04 15:39:00,29.0
Mumbai,Goa (GOI),GoAir,D,1,2020-02-04 15:10:00,2020-02-04 15:44:00,34.0
Mumbai,Thiruvananthapuram (TRV),SpiceJet,D,1,2020-02-04 15:10:00,2020-02-04 15:36:00,26.0
Doha (DOH),Mumbai,Qatar Cargo,A,0,2020-02-04 15:15:00,2020-02-04 16:10:00,55.0
Lucknow (LKO),Mumbai,IndiGo,A,0,2020-02-04 15:15:00,2020-02-04 15:25:00,10.0
Nagpur (NAG),Mumbai,IndiGo,A,0,2020-02-04 15:15:00,2020-02-04 15:24:00,9.0
Mumbai,Lucknow (LKO),GoAir,D,1,2020-02-04 15:15:00,2020-02-04 15:47:00,32.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-04 15:15:00,2020-02-04 15:41:00,26.0
Kolhapur (KLH),Mumbai,Trujet,A,0,2020-02-04 15:20:00,2020-02-04 15:47:00,27.0
Ahmedabad (AMD),Mumbai,IndiGo,A,0,2020-02-04 15:20:00,2020-02-04 15:54:00,34.0
Diu (DIU),Mumbai,Alliance Air,A,0,2020-02-04 15:20:00,2020-02-04 15:20:00,0.0
Mumbai,Shirdi (SAG),Alliance Air,D,4,2020-02-04 15:20:00,,
Mumbai,Aurangabad (IXU),Air India,D,1,2020-02-04 15:25:00,2020-02-04 16:01:00,36.0
Mumbai,Bhopal (BHO),IndiGo,D,1,2020-02-04 15:25:00,2020-02-04 16:05:00,40.0
Guwahati (GAU),Mumbai,SpiceJet,A,0,2020-02-04 15:30:00,2020-02-04 16:44:00,74.0
Mumbai,Dubai (DXB),Emirates,D,1,2020-02-04 15:30:00,2020-02-04 19:18:00,228.0
Mumbai,Vadodara (BDQ),IndiGo,D,1,2020-02-04 15:30:00,2020-02-04 16:02:00,32.0
Istanbul (ISL),Mumbai,Turkish Airlines,A,2,2020-02-04 15:35:00,,
Bhubaneswar (BBI),Mumbai,IndiGo,A,0,2020-02-04 15:35:00,2020-02-04 15:31:00,4.0
Mumbai,Goa (GOI),SpiceJet,D,1,2020-02-04 15:35:00,2020-02-04 16:19:00,44.0
Mumbai,Jaipur (JAI),SpiceJet,D,1,2020-02-04 15:35:00,2020-02-04 15:55:00,20.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-04 15:35:00,2020-02-04 15:58:00,23.0
Varanasi (VNS),Mumbai,Air India,A,0,2020-02-04 15:40:00,2020-02-04 16:31:00,51.0
Chennai (MAA),Mumbai,GoAir,A,0,2020-02-04 15:40:00,2020-02-04 15:41:00,1.0
Nairobi (NBO),Mumbai,Kenya Airways,A,0,2020-02-04 15:45:00,2020-02-04 15:57:00,12.0
Mumbai,Bangkok (BKK),Air India,D,1,2020-02-04 15:45:00,2020-02-04 16:21:00,36.0
