Time,Source,Flight Name,Status,date,type,Destination 
23:00:00,Bangkok (BKK),GoAir,Landed 10:55 PM,2020-02-04,A,
23:00:00,Bengaluru (BLR),AirAsia,Landed 11:06 PM,2020-02-04,A,
23:00:00,Delhi (DEL),IndiGo,Landed 11:01 PM,2020-02-04,A,
23:00:00,,Air India,Departed 11:23 PM,2020-02-04,D,Colombo (CMB)
23:05:00,Chennai (MAA),SpiceJet,Landed 11:48 PM,2020-02-04,A,
23:05:00,,GoAir,Departed 12:04 AM,2020-02-04,D,Delhi (DEL)
23:05:00,,AirAsia,Departed 11:35 PM,2020-02-04,D,Goa (GOI)
23:05:00,,SpiceJet,Departed 11:17 PM,2020-02-04,D,Dubai (DXB)
23:10:00,Delhi (DEL),Air India,Landed 11:22 PM,2020-02-04,A,
23:10:00,Delhi (DEL),AirAsia,Landed 11:38 PM,2020-02-04,A,
23:10:00,,Cathay Pacific,Departed 11:30 PM,2020-02-04,D,Hong Kong (HKG)
23:10:00,,GoAir,Departed 12:13 AM,2020-02-04,D,Muscat (MCT)
23:10:00,,IndiGo,Departed 11:12 PM,2020-02-04,D,Bengaluru (BLR)
23:15:00,Bangkok (BKK),Bangkok Airways (Krabi Livery),Landed 10:49 PM,2020-02-04,A,
23:15:00,,GoAir,Departed 11:43 PM,2020-02-04,D,Kolkata (CCU)
23:15:00,,Malindo Air,Departed 11:20 PM,2020-02-04,D,Kuala Lumpur (KUL)
23:20:00,Chennai (MAA),Air India,Landed 11:34 PM,2020-02-04,A,
23:20:00,,Thai Airways,Departed 11:38 PM,2020-02-04,D,Bangkok (BKK)
23:25:00,Bhopal (BHO),Air india (Star Alliance Livery),Landed 11:14 PM,2020-02-04,A,
23:25:00,Jaipur (JAI),SpiceJet,Landed 11:18 PM,2020-02-04,A,
23:25:00,Bengaluru (BLR),Vistara,Landed 11:32 PM,2020-02-04,A,
23:30:00,Hyderabad (HYD),Air India,Landed 12:45 AM,2020-02-04,A,
23:35:00,,AirAsia,Departed 12:08 AM,2020-02-04,D,Bengaluru (BLR)
23:35:00,,Malaysia Airlines,Departed 12:02 AM,2020-02-04,D,Kuala Lumpur (KUL)
23:35:00,,Singapore Airlines,Departed 11:56 PM,2020-02-04,D,Singapore (SIN)
23:40:00,Coimbatore (CJB),SpiceJet,Unknown,2020-02-04,A,
23:40:00,Bengaluru (BLR),IndiGo,Landed 11:45 PM,2020-02-04,A,
23:40:00,,Air India Express (Hawa Mahal/Ujjayanta Palace),Departed 11:59 PM,2020-02-04,D,Sharjah (SHJ)
23:45:00,Kolkata (CCU),SpiceJet,Landed 12:09 AM,2020-02-04,A,
23:45:00,Chennai (MAA),SpiceJet,Landed 11:43 PM,2020-02-04,A,
23:45:00,Mangalore (IXE),SpiceJet,Landed 11:44 PM,2020-02-04,A,
23:50:00,Delhi (DEL),GoAir,Landed 11:34 PM,2020-02-04,A,
23:50:00,Delhi (DEL),SpiceJet,Landed 12:19 AM,2020-02-04,A,
23:50:00,Delhi (DEL),Vistara,Landed 12:05 AM,2020-02-04,A,
23:50:00,,Air India,Departed 12:20 AM,2020-02-04,D,Singapore (SIN)
23:55:00,Munich (MUC),Lufthansa,Landed 12:14 AM,2020-02-04,A,
23:55:00,Kolkata (CCU),Vistara,Landed 12:03 AM,2020-02-04,A,
23:55:00,Chennai (MAA),IndiGo,Landed 11:24 PM,2020-02-04,A,
23:55:00,,Air Canada,Departed 12:17 AM,2020-02-04,D,Toronto (YYZ)
23:55:00,,Vistara,Departed 12:11 AM,2020-02-04,D,Singapore (SIN)
23:59:00,Patna (PAT),Air India,Landed 12:57 AM,2020-02-04,A,
23:59:00,Ahmedabad (AMD),SpiceJet,Landed 11:54 PM,2020-02-04,A,
04:40:00,,Etihad,Departed 4:31 AM,2020-02-05,D,Abu Dhabi (AUH)
04:50:00,Kannur (CNN),GoAir,Landed 4:47 AM,2020-02-05,A,
04:50:00,Cochin (COK),IndiGo,Landed 4:41 AM,2020-02-05,A,
04:50:00,,Lufthansa Cargo,Unknown,2020-02-05,D,Hong Kong (HKG)
04:50:00,,SpiceXpress,Departed 5:57 AM,2020-02-05,D,Bengaluru (BLR)
04:55:00,Bahrain (BAH),Gulf Air,Landed 4:42 AM,2020-02-05,A,
04:55:00,Brussels (BRU),Singapore Airlines,Unknown,2020-02-05,A,
04:55:00,Delhi (DEL),GoAir,Landed 5:10 AM,2020-02-05,A,
04:55:00,,GoAir,Departed 4:58 AM,2020-02-05,D,Goa (GOI)
04:55:00,,Air Arabia,Departed 5:15 AM,2020-02-05,D,Sharjah (SHJ)
05:00:00,Jeddah (JED),Air India (Star Alliance Livery),Landed 4:51 AM,2020-02-05,A,
05:00:00,Port Louis (MRU),Air Mauritius,Landed 4:46 AM,2020-02-05,A,
05:00:00,,IndiGo,Departed 5:07 AM,2020-02-05,D,Kolkata (CCU)
05:05:00,Doha (DOH),Qatar Cargo,Landed 4:36 AM,2020-02-05,A,
05:05:00,,flydubai,Departed 5:28 AM,2020-02-05,D,Dubai (DXB)
05:05:00,,IndiGo,Departed 5:19 AM,2020-02-05,D,Kuwait City (KWI)
05:10:00,Istanbul (IST),Turkish Airlines,Landed 4:53 AM,2020-02-05,A,
05:10:00,Riyadh (RUH),IndiGo,Landed 4:59 AM,2020-02-05,A,
05:10:00,,GoAir,Departed 5:05 AM,2020-02-05,D,Cochin (COK)
05:10:00,,Blue Dart Aviation,Departed 5:23 AM,2020-02-05,D,Bengaluru (BLR)
05:10:00,,RwandAir,Estimated dep. 4:15 AM,2020-02-05,D,Kigali (KGL)
05:15:00,Ahmedabad (AMD),Air India,Landed 5:59 AM,2020-02-05,A,
05:15:00,,IndiGo,Departed 5:33 AM,2020-02-05,D,Vadodara (BDQ)
05:20:00,,AirAsia,Departed 5:21 AM,2020-02-05,D,Delhi (DEL)
05:20:00,,SpiceJet,Departed 5:17 AM,2020-02-05,D,Jaipur (JAI)
05:20:00,,IndiGo,Departed 5:27 AM,2020-02-05,D,Jaipur (JAI)
05:20:00,,SpiceXpress,Departed 5:36 AM,2020-02-05,D,Bengaluru (BLR)
05:25:00,Hyderabad (HYD),IndiGo,Landed 5:13 AM,2020-02-05,A,
05:25:00,,Blue Dart Aviation,Departed 5:39 AM,2020-02-05,D,Hyderabad (HYD)
05:31:00,,Air India,Departed 6:55 AM,2020-02-05,D,Ahmedabad (AMD)
05:31:00,,Air Seychelles,Departed 5:40 AM,2020-02-05,D,Victoria (SEZ)
05:31:00,,SpiceJet,Departed 5:48 AM,2020-02-05,D,Kolkata (CCU)
05:31:00,,Vistara,Departed 5:46 AM,2020-02-05,D,Delhi (DEL)
05:35:00,Nairobi (NBO),Kenya Airways (SkyTeam Livery),Landed 5:16 AM,2020-02-05,A,
05:35:00,,Air India,Departed 5:37 AM,2020-02-05,D,Nagpur (NAG)
05:35:00,,IndiGo,Departed 5:35 AM,2020-02-05,D,Ranchi (IXR)
05:40:00,Bangkok (DMK),Thai Lion Air,Landed 6:01 AM,2020-02-05,A,
05:40:00,,Air India,Departed 11:17 AM,2020-02-05,D,Chennai (MAA)
05:45:00,Muscat (MCT),GoAir,Landed 5:55 AM,2020-02-05,A,
05:45:00,,GoAir,Departed 6:20 AM,2020-02-05,D,Jaipur (JAI)
05:45:00,,Air India,Departed 5:52 AM,2020-02-05,D,Bhopal (BHO)
05:45:00,,SpiceJet,Departed 5:54 AM,2020-02-05,D,Hyderabad (HYD)
05:50:00,Abu Dhabi (AUH),Air India,Landed 5:48 AM,2020-02-05,A,
05:50:00,,GoAir,Departed 6:07 AM,2020-02-05,D,Chennai (MAA)
05:50:00,,Alliance Air,Unknown,2020-02-05,D,Surat (STV)
05:55:00,Goa (GOI),Air india (Star Alliance Livery),Landed 5:59 AM,2020-02-05,A,
05:55:00,,SpiceJet,Departed 6:15 AM,2020-02-05,D,Guwahati (GAU)
05:55:00,,SpiceJet,Departed 7:57 AM,2020-02-05,D,Jammu (IXJ)
06:00:00,,GoAir,Departed 6:17 AM,2020-02-05,D,Bengaluru (BLR)
06:00:00,,GoAir,Departed 6:18 AM,2020-02-05,D,Delhi (DEL)
06:00:00,,SpiceJet,Departed 6:00 AM,2020-02-05,D,Delhi (DEL)
06:00:00,,Vistara,Departed 6:10 AM,2020-02-05,D,Bengaluru (BLR)
06:05:00,,GoAir,Departed 6:08 AM,2020-02-05,D,Nagpur (NAG)
06:05:00,,Air India,Departed 6:29 AM,2020-02-05,D,Cochin (COK)
06:05:00,,Air India,Departed 6:23 AM,2020-02-05,D,Chandigarh (IXC)
06:05:00,,Vistara,Departed 6:03 AM,2020-02-05,D,Chennai (MAA)
06:05:00,,IndiGo,Departed 6:14 AM,2020-02-05,D,Bengaluru (BLR)
06:05:00,,IndiGo,Departed 6:11 AM,2020-02-05,D,Delhi (DEL)
06:10:00,,Air India,Departed 6:04 AM,2020-02-05,D,Aurangabad (IXU)
06:10:00,,Air india (Star Alliance Livery),Departed 7:35 AM,2020-02-05,D,Kolkata (CCU)
06:10:00,,Vistara,Departed 6:28 AM,2020-02-05,D,Hyderabad (HYD)
06:10:00,,IndiGo,Departed 6:31 AM,2020-02-05,D,Chennai (MAA)
06:15:00,Frankfurt (FRA),Air India,Landed 6:52 AM,2020-02-05,A,
06:15:00,Kuwait City (KWI),Kuwait Airways,Landed 5:33 AM,2020-02-05,A,
06:15:00,Delhi (DEL),Air India,Landed 6:18 AM,2020-02-05,A,
06:15:00,,Air India,Departed 6:48 AM,2020-02-05,D,Goa (GOI)
06:15:00,,Air India,Departed 6:40 AM,2020-02-05,D,Bengaluru (BLR)
06:15:00,,IndiGo,Departed 6:44 AM,2020-02-05,D,Hyderabad (HYD)
06:20:00,Hyderabad (HYD),IndiGo,Landed 6:12 AM,2020-02-05,A,
06:20:00,,IndiGo,Departed 6:46 AM,2020-02-05,D,Abu Dhabi (AUH)
06:25:00,Dubai (DXB),SpiceJet,Landed 6:22 AM,2020-02-05,A,
06:25:00,,IndiGo,Departed 6:33 AM,2020-02-05,D,Aurangabad (IXU)
06:25:00,,SpiceJet,Departed 6:36 AM,2020-02-05,D,Hyderabad (HYD)
06:30:00,Ahmedabad (AMD),IndiGo,Landed 6:24 AM,2020-02-05,A,
06:30:00,,Gulf Air,Departed 6:41 AM,2020-02-05,D,Bahrain (BAH)
06:30:00,,Vistara,Departed 6:51 AM,2020-02-05,D,Delhi (DEL)
06:30:00,,IndiGo,Departed 6:38 AM,2020-02-05,D,Indore (IDR)
06:35:00,,Kenya Airways (SkyTeam Livery),Departed 6:58 AM,2020-02-05,D,Nairobi (NBO)
06:35:00,,SpiceJet,Departed 6:52 AM,2020-02-05,D,Dehradun (DED)
06:40:00,Muscat (MCT),Oman Air,Landed 6:10 AM,2020-02-05,A,
06:40:00,Ahmedabad (AMD),SpiceJet,Landed 6:06 AM,2020-02-05,A,
06:40:00,Goa (GOI),SpiceJet,Landed 6:36 AM,2020-02-05,A,
06:40:00,Bengaluru (BLR),IndiGo,Landed 6:22 AM,2020-02-05,A,
06:45:00,Nagpur (NAG),IndiGo,Landed 6:32 AM,2020-02-05,A,
06:45:00,,Air Mauritius,Departed 7:10 AM,2020-02-05,D,Port Louis (MRU)
06:45:00,,IndiGo,Departed 6:59 AM,2020-02-05,D,Delhi (DEL)
06:50:00,Chennai (MAA),GoAir,Landed 6:50 AM,2020-02-05,A,
06:50:00,,SpiceJet,Departed 7:09 AM,2020-02-05,D,Patna (PAT)
06:50:00,,Turkish Airlines,Departed 7:19 AM,2020-02-05,D,Istanbul (IST)
06:50:00,,Thai Lion Air,Departed 7:17 AM,2020-02-05,D,Bangkok (DMK)
06:55:00,Jeddah (JED),SpiceJet,Landed 9:07 AM,2020-02-05,A,
06:55:00,Sharjah (SHJ),Air India Express (Hawa Mahal/Ujjayanta Palace),Landed 6:42 AM,2020-02-05,A,
06:55:00,,Singapore Airlines,Unknown,2020-02-05,D,Singapore (SIN)
06:55:00,,Vistara,Departed 7:07 AM,2020-02-05,D,Kolkata (CCU)
07:00:00,Riyadh (RUH),SpiceJet,Landed 6:31 AM,2020-02-05,A,
07:00:00,,Air India,Departed 7:54 AM,2020-02-05,D,Nairobi (NBO)
07:00:00,,Air India (Star Alliance Livery),Departed 8:06 AM,2020-02-05,D,London (LHR)
07:00:00,,Air India,Departed 8:04 AM,2020-02-05,D,Delhi (DEL)
07:00:00,,Vistara,Departed 7:15 AM,2020-02-05,D,Bengaluru (BLR)
07:05:00,Hyderabad (HYD),Corendon Airlines,Landed 6:41 AM,2020-02-05,A,
07:05:00,Delhi (DEL),IndiGo,Landed 7:03 AM,2020-02-05,A,
07:05:00,Jaipur (JAI),IndiGo,Landed 6:37 AM,2020-02-05,A,
07:05:00,,Air India,Departed 7:23 AM,2020-02-05,D,Indore (IDR)
07:05:00,,Alliance Air,Departed 7:25 AM,2020-02-05,D,Bhuj (BHJ)
07:10:00,Bengaluru (BLR),AirAsia,Landed 6:46 AM,2020-02-05,A,
07:10:00,Bengaluru (BLR),SpiceJet,Landed 6:56 AM,2020-02-05,A,
07:10:00,,IndiGo,Departed 7:24 AM,2020-02-05,D,Guwahati (GAU)
07:15:00,Addis Ababa (ADD),Ethiopian Airlines,Landed 6:29 AM,2020-02-05,A,
07:15:00,Hyderabad (HYD),Air India,Landed 6:54 AM,2020-02-05,A,
07:15:00,Chennai (MAA),IndiGo,Landed 7:16 AM,2020-02-05,A,
07:15:00,,Kuwait Airways,Departed 7:21 AM,2020-02-05,D,Kuwait City (KWI)
07:20:00,Bengaluru (BLR),GoAir,Landed 7:35 AM,2020-02-05,A,
07:20:00,Bengaluru (BLR),IndiGo,Landed 7:03 AM,2020-02-05,A,
07:20:00,,SpiceJet,Departed 7:27 AM,2020-02-05,D,Delhi (DEL)
07:25:00,Tel Aviv (TLV),El Al Israel Airlines,Landed 7:09 AM,2020-02-05,A,
07:25:00,Abu Dhabi (AUH),Etihad,Landed 7:14 AM,2020-02-05,A,
07:25:00,,SpiceJet,Departed 7:47 AM,2020-02-05,D,Chennai (MAA)
07:25:00,,IndiGo,Departed 7:38 AM,2020-02-05,D,Ahmedabad (AMD)
07:25:00,,IndiGo,Departed 7:49 AM,2020-02-05,D,Bhopal (BHO)
07:30:00,,Vistara,Departed 8:02 AM,2020-02-05,D,Delhi (DEL)
07:35:00,,GoAir,Departed 7:50 AM,2020-02-05,D,Ahmedabad (AMD)
07:35:00,,Qatar Cargo,Departed 8:18 AM,2020-02-05,D,Doha (DOH)
07:35:00,,IndiGo,Departed 7:34 AM,2020-02-05,D,Bengaluru (BLR)
07:40:00,Chennai (MAA),SpiceJet,Landed 7:39 AM,2020-02-05,A,
07:40:00,Cochin (COK),SpiceJet,Landed 7:46 AM,2020-02-05,A,
07:45:00,Delhi (DEL),IndiGo,Landed 7:34 AM,2020-02-05,A,
07:45:00,,Corendon Airlines,Departed 8:11 AM,2020-02-05,D,Varanasi (VNS)
07:45:00,,Air India Express (Hawa Mahal/Ujjayanta Palace),Departed 8:24 AM,2020-02-05,D,Vijayawada (VGA)
07:45:00,,IndiGo,Departed 8:16 AM,2020-02-05,D,Delhi (DEL)
07:45:00,,IndiGo,Departed 8:13 AM,2020-02-05,D,Kolkata (CCU)
07:50:00,Bengaluru (BLR),IndiGo,Landed 7:48 AM,2020-02-05,A,
07:50:00,,SpiceJet,Departed 8:26 AM,2020-02-05,D,Siliguri (IXB)
07:50:00,,AirAsia,Departed 8:30 AM,2020-02-05,D,Bengaluru (BLR)
07:55:00,Goa (GOI),GoAir,Landed 7:29 AM,2020-02-05,A,
07:55:00,Delhi (DEL),AirAsia,Landed 7:41 AM,2020-02-05,A,
07:55:00,Vadodara (BDQ),IndiGo,Landed 7:57 AM,2020-02-05,A,
07:55:00,Surat (STV),Alliance Air,Unknown,2020-02-05,A,
07:55:00,,Air India,Departed 8:40 AM,2020-02-05,D,Lucknow (LKO)
08:00:00,Kuwait City (KWI),Air India,Landed 7:46 AM,2020-02-05,A,
08:00:00,Delhi (DEL),Vistara,Landed 7:54 AM,2020-02-05,A,
08:00:00,,Air India,Canceled,2020-02-05,D,Delhi (DEL)
08:00:00,,GoAir,Departed 8:48 AM,2020-02-05,D,Delhi (DEL)
08:10:00,Chennai (MAA),Air India,Landed 8:14 AM,2020-02-05,A,
08:10:00,,SpiceJet,Departed 8:43 AM,2020-02-05,D,Thiruvananthapuram (TRV)
08:15:00,Bengaluru (BLR),Vistara,Landed 8:18 AM,2020-02-05,A,
08:15:00,Hyderabad (HYD),IndiGo,Landed 8:14 AM,2020-02-05,A,
08:15:00,,IndiGo,Departed 8:44 AM,2020-02-05,D,Bengaluru (BLR)
08:20:00,,Air India,Departed 9:15 AM,2020-02-05,D,Dehradun (DED)
08:20:00,,SpiceJet,Departed 9:05 AM,2020-02-05,D,Bengaluru (BLR)
08:20:00,,Air India,Canceled,2020-02-05,D,Hong Kong (HKG)
08:25:00,Dubai (DXB),Emirates,Landed 8:09 AM,2020-02-05,A,
08:25:00,Bangkok (BKK),Air India,Landed 8:51 AM,2020-02-05,A,
08:25:00,,Etihad,Departed 8:46 AM,2020-02-05,D,Abu Dhabi (AUH)
08:25:00,,IndiGo,Departed 9:00 AM,2020-02-05,D,Delhi (DEL)
08:30:00,Kolkata (CCU),IndiGo,Landed 8:31 AM,2020-02-05,A,
08:30:00,,IndiGo,Departed 8:52 AM,2020-02-05,D,Dubai (DXB)
08:30:00,,IndiGo,Departed 9:07 AM,2020-02-05,D,Nagpur (NAG)
08:35:00,Delhi (DEL),SpiceJet,Landed 7:58 AM,2020-02-05,A,
08:35:00,Bengaluru (BLR),Air India,Landed 8:24 AM,2020-02-05,A,
08:35:00,Chennai (MAA),SpiceJet,Landed 8:28 AM,2020-02-05,A,
08:35:00,,GoAir,Departed 8:54 AM,2020-02-05,D,Chandigarh (IXC)
08:35:00,,IndiGo,Departed 9:02 AM,2020-02-05,D,Siliguri (IXB)
08:40:00,Hyderabad (HYD),SpiceJet,Landed 8:40 AM,2020-02-05,A,
08:40:00,Chennai (MAA),IndiGo,Landed 8:39 AM,2020-02-05,A,
08:40:00,Indore (IDR),IndiGo,Landed 8:29 AM,2020-02-05,A,
08:40:00,Delhi (DEL),IndiGo,Landed 8:20 AM,2020-02-05,A,
08:40:00,,AirAsia,Departed 9:12 AM,2020-02-05,D,Delhi (DEL)
08:45:00,Dubai (DXB),Air India,Landed 8:06 AM,2020-02-05,A,
08:45:00,Delhi (DEL),Vistara,Landed 8:51 AM,2020-02-05,A,
08:45:00,,Vistara,Departed 9:17 AM,2020-02-05,D,Delhi (DEL)
08:50:00,Surat (STV),SpiceJet,Unknown,2020-02-05,A,
08:50:00,Kolkata (CCU),SpiceJet,Landed 9:02 AM,2020-02-05,A,
08:50:00,Bengaluru (BLR),IndiGo,Landed 8:33 AM,2020-02-05,A,
08:50:00,Dubai (DXB),IndiGo,Landed 8:41 AM,2020-02-05,A,
08:50:00,,IndiGo,Departed 9:20 AM,2020-02-05,D,Patna (PAT)
08:55:00,Ahmedabad (AMD),IndiGo,Landed 8:46 AM,2020-02-05,A,
08:55:00,,Air India,Departed 9:28 AM,2020-02-05,D,Kozhikode (CCJ)
08:55:00,,SpiceJet,Departed 11:00 AM,2020-02-05,D,Dhaka (DAC)
08:55:00,,IndiGo,Departed 9:23 AM,2020-02-05,D,Hyderabad (HYD)
09:00:00,Ahmedabad (AMD),Air India,Landed 9:55 AM,2020-02-05,A,
09:00:00,Chennai (MAA),Vistara,Landed 8:58 AM,2020-02-05,A,
09:00:00,,Air India,Departed 9:46 AM,2020-02-05,D,Chennai (MAA)
09:00:00,,Air India,Departed 10:09 AM,2020-02-05,D,Delhi (DEL)
09:05:00,Kozhikode (CCJ),Air India,Landed 9:16 AM,2020-02-05,A,
09:05:00,Delhi (DEL),Air India,Landed 9:13 AM,2020-02-05,A,
09:05:00,,Vistara,Departed 9:25 AM,2020-02-05,D,Bengaluru (BLR)
09:10:00,Delhi (DEL),GoAir,Landed 9:14 AM,2020-02-05,A,
09:15:00,Aurangabad (IXU),IndiGo,Landed 9:22 AM,2020-02-05,A,
09:15:00,Chennai (MAA),IndiGo,Landed 8:53 AM,2020-02-05,A,
09:15:00,,SpiceJet,Departed 9:30 AM,2020-02-05,D,Jaisalmer (JSA)
09:15:00,,SpiceJet,Departed 9:37 AM,2020-02-05,D,Jodhpur (JDH)
09:15:00,,Air India,Departed 10:03 AM,2020-02-05,D,Bengaluru (BLR)
09:20:00,Nagpur (NAG),Air India,Landed 9:12 AM,2020-02-05,A,
09:20:00,Delhi (DEL),SpiceJet,Landed 9:38 AM,2020-02-05,A,
09:20:00,,SpiceJet,Departed 9:55 AM,2020-02-05,D,Coimbatore (CJB)
09:20:00,,IndiGo,Departed 9:34 AM,2020-02-05,D,Chandigarh (IXC)
09:25:00,,SpiceJet,Departed 10:11 AM,2020-02-05,D,Porbandar (PBD)
09:25:00,,IndiGo,Departed 9:34 AM,2020-02-05,D,Kolkata (CCU)
09:25:00,,IndiGo,Departed 9:57 AM,2020-02-05,D,Raipur (RPR)
09:30:00,Bhopal (BHO),Air India,Landed 9:04 AM,2020-02-05,A,
09:30:00,Goa (GOI),Air India,Landed 9:24 AM,2020-02-05,A,
09:30:00,,SpiceJet,Departed 9:52 AM,2020-02-05,D,Dubai (DXB)
09:30:00,,IndiGo,Departed 9:40 AM,2020-02-05,D,Delhi (DEL)
09:35:00,Bengaluru (BLR),SpiceJet,Landed 9:50 AM,2020-02-05,A,
09:35:00,,Air India,Departed 10:29 AM,2020-02-05,D,Jodhpur (JDH)
09:35:00,,IndiGo,Departed 9:50 AM,2020-02-05,D,Bengaluru (BLR)
09:40:00,Delhi (DEL),IndiGo,Landed 9:26 AM,2020-02-05,A,
09:40:00,,IndiGo,Departed 10:00 AM,2020-02-05,D,Chennai (MAA)
09:45:00,Cochin (COK),GoAir,Landed 9:31 AM,2020-02-05,A,
09:45:00,Jaipur (JAI),SpiceJet,Landed 9:23 AM,2020-02-05,A,
09:45:00,Delhi (DEL),Vistara,Landed 9:42 AM,2020-02-05,A,
09:45:00,,Vistara,Departed 10:27 AM,2020-02-05,D,Chennai (MAA)
09:50:00,Coimbatore (CJB),IndiGo,Landed 9:32 AM,2020-02-05,A,
09:50:00,Kolkata (CCU),IndiGo,Landed 10:02 AM,2020-02-05,A,
09:50:00,,GoAir,Departed 10:20 AM,2020-02-05,D,Delhi (DEL)
09:55:00,Bengaluru (BLR),GoAir,Landed 10:25 AM,2020-02-05,A,
09:55:00,Bengaluru (BLR),Vistara,Landed 9:59 AM,2020-02-05,A,
09:55:00,Hyderabad (HYD),Vistara,Landed 9:48 AM,2020-02-05,A,
09:55:00,,IndiGo,Departed 10:18 AM,2020-02-05,D,Mangalore (IXE)
10:00:00,,Air India,Departed 12:17 PM,2020-02-05,D,Delhi (DEL)
10:05:00,Cochin (COK),IndiGo,Landed 10:00 AM,2020-02-05,A,
10:05:00,Lucknow (LKO),IndiGo,Landed 9:48 AM,2020-02-05,A,
10:10:00,Delhi (DEL),GoAir,Landed 10:22 AM,2020-02-05,A,
10:10:00,Lucknow (LKO),GoAir,Landed 10:06 AM,2020-02-05,A,
10:10:00,,SpiceJet,Departed 10:57 AM,2020-02-05,D,Delhi (DEL)
10:15:00,Delhi (DEL),Air India,Canceled,2020-02-05,A,
10:15:00,Doha (DOH),IndiGo,Landed 10:18 AM,2020-02-05,A,
10:20:00,Indore (IDR),IndiGo,Landed 10:22 AM,2020-02-05,A,
10:20:00,,IndiGo,Departed 10:32 AM,2020-02-05,D,Bhubaneswar (BBI)
10:25:00,,Emirates,Departed 11:22 AM,2020-02-05,D,Dubai (DXB)
10:25:00,,Air India,Departed 11:03 AM,2020-02-05,D,Frankfurt (FRA)
10:25:00,,Air India,Departed 11:12 AM,2020-02-05,D,Mangalore (IXE)
10:25:00,,Air India,Departed 11:45 AM,2020-02-05,D,Varanasi (VNS)
10:25:00,,SpiceJet,Departed 10:49 AM,2020-02-05,D,Patna (PAT)
10:25:00,,Vistara,Departed 11:12 AM,2020-02-05,D,Delhi (DEL)
10:30:00,Ahmedabad (AMD),IndiGo,Landed 10:34 AM,2020-02-05,A,
10:30:00,,IndiGo,Departed 10:41 AM,2020-02-05,D,Amritsar (ATQ)
10:30:00,,GoAir,Departed 10:35 AM,2020-02-05,D,Jammu (IXJ)
10:30:00,,Oman Air,Departed 10:44 AM,2020-02-05,D,Muscat (MCT)
10:30:00,,SpiceJet,Departed 10:38 AM,2020-02-05,D,Kanpur (KNU)
10:30:00,,IndiGo,Departed 10:52 AM,2020-02-05,D,Indore (IDR)
10:35:00,Bengaluru (BLR),Air India,Landed 10:33 AM,2020-02-05,A,
10:35:00,Delhi (DEL),SpiceJet,Landed 10:44 AM,2020-02-05,A,
10:35:00,Singapore (SIN),Singapore Airlines,Landed 10:37 AM,2020-02-05,A,
10:40:00,Jaipur (JAI),GoAir,Landed 10:31 AM,2020-02-05,A,
10:40:00,Delhi (DEL),IndiGo,Landed 10:41 AM,2020-02-05,A,
10:40:00,,Air India,Departed 11:25 AM,2020-02-05,D,Raipur (RPR)
10:40:00,,IndiGo,Departed 11:34 AM,2020-02-05,D,Male (MLE)
10:45:00,Ahmedabad (AMD),GoAir,Landed 10:48 AM,2020-02-05,A,
10:45:00,Hyderabad (HYD),SpiceJet,Landed 10:14 AM,2020-02-05,A,
10:45:00,,IndiGo,Departed 11:08 AM,2020-02-05,D,Jammu (IXJ)
10:50:00,Nagpur (NAG),GoAir,Landed 11:14 AM,2020-02-05,A,
10:50:00,Kolkata (CCU),SpiceJet,Landed 10:45 AM,2020-02-05,A,
10:50:00,Cochin (COK),Air India,Landed 11:15 AM,2020-02-05,A,
10:50:00,,GoAir,Departed 11:31 AM,2020-02-05,D,Ranchi (IXR)
10:50:00,,Vistara,Departed 11:36 AM,2020-02-05,D,Varanasi (VNS)
10:55:00,,GoAir,Departed 11:39 AM,2020-02-05,D,Lucknow (LKO)
11:00:00,Chennai (MAA),IndiGo,Landed 10:54 AM,2020-02-05,A,
11:00:00,Bhopal (BHO),IndiGo,Landed 10:57 AM,2020-02-05,A,
11:00:00,,Vistara,Departed 11:59 AM,2020-02-05,D,Udaipur (UDR)
11:00:00,,IndiGo,Departed 11:52 AM,2020-02-05,D,Jodhpur (JDH)
11:05:00,Ranchi (IXR),IndiGo,Landed 10:52 AM,2020-02-05,A,
11:05:00,,IndiGo,Departed 11:56 AM,2020-02-05,D,Delhi (DEL)
11:10:00,Delhi (DEL),Air India,Landed 11:41 AM,2020-02-05,A,
11:10:00,Delhi (DEL),Vistara,Landed 11:06 AM,2020-02-05,A,
11:10:00,,IndiGo,Departed 11:54 AM,2020-02-05,D,Allahabad (IXD)
11:15:00,London (LHR),British Airways,Landed 11:30 AM,2020-02-05,A,
11:15:00,Bhubaneswar (BBI),IndiGo,Landed 11:23 AM,2020-02-05,A,
11:15:00,Kolkata (CCU),IndiGo,Landed 11:19 AM,2020-02-05,A,
11:15:00,,IndiGo,Departed 12:09 PM,2020-02-05,D,Doha (DOH)
11:20:00,Bengaluru (BLR),Vistara,Landed 11:36 AM,2020-02-05,A,
11:20:00,Bengaluru (BLR),IndiGo,Landed 11:38 AM,2020-02-05,A,
11:20:00,,GoAir,Departed 12:02 PM,2020-02-05,D,Patna (PAT)
11:20:00,,IndiGo,Departed 12:04 PM,2020-02-05,D,Goa (GOI)
11:25:00,Udaipur (UDR),IndiGo,Landed 11:07 AM,2020-02-05,A,
11:25:00,Bhuj (BHJ),Alliance Air,Landed 11:09 AM,2020-02-05,A,
11:25:00,,SpiceJet,Departed 12:12 PM,2020-02-05,D,Rajkot (RAJ)
11:25:00,,Vistara,Departed 12:14 PM,2020-02-05,D,Goa (GOI)
